,Date,_ADAUSDT_,_BNBUSDT_,_BTCUSDT_,_EOSUSDT_,_ETCUSDT_,_ETHUSDT_,_LINKUSDT_,_LTCUSDT_,_NEOUSDT_,_TRXUSDT_,_XLMUSDT_,_XRPUSDT_,_ZECUSDT_
755,2021-04-14 00:00:00,1.45092,550.0182,62959.53,7.6652,21.9193,2432.6,41.434,278.86,69.12,0.1404,0.63505,1.83468,237.5
756,2021-04-15 00:00:00,1.4782,541.8824,63159.98,7.8873,28.6129,2514.04,42.625,285.63,74.829,0.16421,0.63966,1.75781,252.27
757,2021-04-16 00:00:00,1.40989,508.2743,61334.8,8.4974,38.2734,2422.67,41.993,308.43,86.833,0.16091,0.61005,1.54805,270.03
758,2021-04-17 00:00:00,1.36802,514.6861,60006.66,7.7859,37.7258,2317.6,39.977,300.86,93.96,0.15535,0.59137,1.53896,279.95
759,2021-04-18 00:00:00,1.27693,481.4367,56150.01,7.2854,37.0728,2235.64,39.103,273.36,119.841,0.14302,0.54459,1.40797,260.05
760,2021-04-19 00:00:00,1.1945,504.0322,55633.14,6.6005,33.4166,2161.12,35.771,261.38,109.129,0.12993,0.49982,1.30945,225.55
761,2021-04-20 00:00:00,1.26689,586.3635,56425.0,6.6944,33.739,2330.03,39.0,260.68,108.138,0.13279,0.52877,1.38501,249.64
762,2021-04-21 00:00:00,1.20358,543.6327,53787.63,6.3226,31.9236,2357.06,36.281,257.69,96.846,0.12273,0.48894,1.29097,237.29
763,2021-04-22 00:00:00,1.144,505.2411,51690.96,5.855,33.5104,2397.94,35.162,252.5,89.828,0.11001,0.44951,1.15489,223.91
764,2021-04-23 00:00:00,1.15866,526.5357,51125.14,5.5746,32.6158,2367.39,35.217,241.31,86.096,0.10915,0.45069,1.17073,220.31
765,2021-04-24 00:00:00,1.10287,496.992,50047.84,5.085,29.6577,2213.35,31.254,224.75,79.544,0.10249,0.42507,1.04833,198.46
766,2021-04-25 00:00:00,1.0913,505.0,49066.77,4.9992,29.315,2320.49,31.697,223.88,79.596,0.10176,0.4162,1.0351,202.31
767,2021-04-26 00:00:00,1.2375,535.33,54001.39,5.8627,32.825,2532.6,35.151,247.42,90.206,0.11732,0.486,1.3629,227.09
768,2021-04-27 00:00:00,1.3063,568.78,55011.97,6.0626,33.803,2666.13,36.805,259.77,94.117,0.12594,0.50963,1.4017,241.89
769,2021-04-28 00:00:00,1.3379,562.78,54846.22,5.953,35.061,2748.24,36.275,258.51,91.795,0.12266,0.49687,1.3576,240.65
770,2021-04-29 00:00:00,1.3063,599.7,53555.0,5.8949,34.529,2757.04,36.513,255.31,89.448,0.12123,0.49162,1.3978,229.42
771,2021-04-30 00:00:00,1.3532,622.65,57694.27,6.4491,36.317,2772.42,38.142,271.13,96.965,0.13223,0.52966,1.5988,245.37
772,2021-05-01 00:00:00,1.3516,620.0,57800.37,6.6129,44.706,2944.77,41.298,276.78,102.2,0.13112,0.54,1.651,257.4
773,2021-05-02 00:00:00,1.3267,621.78,56578.21,6.5255,44.92,2949.56,39.502,268.88,106.817,0.12759,0.55601,1.5605,243.3
774,2021-05-03 00:00:00,1.3622,676.15,57169.39,6.8056,52.037,3431.04,42.12,294.87,107.046,0.13159,0.55044,1.5546,250.48
775,2021-05-04 00:00:00,1.2698,609.3,53200.01,6.34,69.249,3239.01,45.544,305.23,96.468,0.11917,0.50152,1.3877,241.0
776,2021-05-05 00:00:00,1.4798,651.1,57436.11,8.7205,93.962,3524.26,49.664,356.04,114.883,0.14654,0.60473,1.6133,292.01
777,2021-05-06 00:00:00,1.6491,633.99,56393.68,11.4643,133.864,3489.73,47.184,354.67,122.794,0.15216,0.65085,1.6028,308.57
778,2021-05-07 00:00:00,1.653,624.3,57314.75,10.3757,119.763,3479.53,49.175,344.89,117.784,0.14763,0.63063,1.5793,320.01
779,2021-05-08 00:00:00,1.6211,646.1,58862.05,10.3392,127.317,3910.26,48.666,347.1,116.473,0.14301,0.6138,1.5611,316.25
780,2021-05-09 00:00:00,1.7663,661.74,58240.84,10.5283,117.904,3923.95,52.311,387.8,119.599,0.14295,0.62804,1.5345,305.4
781,2021-05-10 00:00:00,1.6423,631.1,55816.14,9.2671,105.094,3945.88,46.341,358.89,104.943,0.12716,0.65643,1.3906,283.76
782,2021-05-11 00:00:00,1.7632,671.91,56670.02,14.5164,111.173,4173.45,48.831,377.6,115.724,0.13893,0.73465,1.4786,302.07
783,2021-05-12 00:00:00,1.5694,594.65,49631.32,10.3536,84.996,3823.21,41.609,310.4,94.286,0.11918,0.59554,1.2691,280.13
784,2021-05-13 00:00:00,1.9296,571.1,49670.97,10.576,88.383,3717.91,43.309,317.95,96.686,0.12159,0.65366,1.364,296.36
785,2021-05-14 00:00:00,2.0069,602.61,49841.45,11.1496,103.313,4075.01,46.619,326.23,100.862,0.12473,0.66885,1.4,305.67
786,2021-05-15 00:00:00,2.1744,563.41,46762.99,10.2365,95.088,3646.68,41.53,300.3,92.735,0.12059,0.68081,1.4904,271.08
787,2021-05-16 00:00:00,2.3002,564.32,46431.5,10.1093,93.859,3582.1,40.696,295.89,92.911,0.11964,0.71027,1.4496,262.4
788,2021-05-17 00:00:00,2.0307,512.07,43538.04,9.1406,89.677,3282.51,37.203,281.53,85.634,0.11279,0.64323,1.4946,235.52
789,2021-05-18 00:00:00,2.0036,507.88,42849.78,9.3233,88.577,3375.07,42.6,293.98,87.421,0.11627,0.6454,1.5889,254.91
790,2021-05-19 00:00:00,1.4663,334.8,36690.09,5.6863,59.436,2438.92,26.249,185.93,55.124,0.07881,0.44315,1.0568,146.22
791,2021-05-20 00:00:00,1.8006,391.17,40526.64,6.6506,73.744,2768.62,30.631,210.74,71.705,0.08928,0.49469,1.1795,182.4
792,2021-05-21 00:00:00,1.5493,326.01,37252.01,5.5587,64.167,2430.98,25.552,179.97,57.851,0.0779,0.41884,1.0062,156.26
793,2021-05-22 00:00:00,1.4629,299.76,37449.73,5.1018,58.498,2294.87,23.3,169.32,51.385,0.07534,0.38917,0.9052,142.57
794,2021-05-23 00:00:00,1.3139,260.72,34655.25,4.2923,51.553,2096.39,19.836,142.39,43.103,0.06285,0.362,0.7898,114.32
795,2021-05-24 00:00:00,1.55,345.64,38796.29,5.6421,73.711,2648.43,26.404,185.32,54.04,0.07696,0.43964,0.993,149.16
796,2021-05-25 00:00:00,1.5532,343.18,38324.72,5.6926,78.364,2705.11,27.517,183.76,56.599,0.07714,0.42922,0.9746,145.4
797,2021-05-26 00:00:00,1.7791,379.16,39241.91,6.4315,79.886,2884.94,34.004,198.91,62.5,0.08312,0.44368,1.0316,158.6
798,2021-05-27 00:00:00,1.6552,369.67,38529.98,7.021,74.596,2742.23,31.722,194.32,62.947,0.07949,0.42058,0.9747,150.27
799,2021-05-28 00:00:00,1.5133,328.82,35663.49,6.113,68.199,2412.1,27.866,177.33,54.421,0.07204,0.39933,0.8985,164.62
800,2021-05-29 00:00:00,1.4029,305.04,34605.15,6.0225,64.293,2278.74,25.365,164.01,50.092,0.06877,0.36728,0.8318,149.24
801,2021-05-30 00:00:00,1.5751,325.57,35641.27,6.0358,66.124,2385.98,26.818,170.51,51.579,0.07196,0.37466,0.9058,149.84
802,2021-05-31 00:00:00,1.7373,353.33,37253.81,6.6297,70.019,2706.15,32.098,187.97,55.865,0.07679,0.40243,1.0409,161.65
803,2021-06-01 00:00:00,1.7363,362.39,36693.09,6.3069,67.765,2634.57,30.719,182.99,53.951,0.07614,0.41864,1.0108,154.04
804,2021-06-02 00:00:00,1.7534,401.54,37568.68,6.3695,68.403,2706.22,30.67,187.14,57.8,0.07804,0.4188,1.0241,164.35
805,2021-06-03 00:00:00,1.8453,428.48,39246.79,6.5335,69.864,2857.25,32.198,193.5,61.321,0.08223,0.4253,1.045,172.95
806,2021-06-04 00:00:00,1.7077,390.7,36829.0,6.0142,64.72,2689.51,28.826,178.44,56.25,0.07714,0.3845,0.9683,155.28
807,2021-06-05 00:00:00,1.6551,390.08,35513.2,5.7776,63.122,2627.73,27.129,172.94,55.635,0.07552,0.37488,0.923,153.17
808,2021-06-06 00:00:00,1.6771,393.73,35796.31,5.8457,64.086,2711.92,27.532,176.41,56.7,0.07745,0.38053,0.947,149.63
809,2021-06-07 00:00:00,1.5659,357.96,33552.79,5.1894,58.01,2592.05,24.584,161.95,51.08,0.0717,0.3463,0.8618,135.72
810,2021-06-08 00:00:00,1.5819,352.5,33380.81,5.0502,56.681,2507.23,24.076,160.63,48.735,0.07242,0.34928,0.8731,130.88
811,2021-06-09 00:00:00,1.6279,375.54,37388.05,5.3404,62.32,2610.18,25.585,172.56,51.297,0.07536,0.36501,0.9218,145.05
812,2021-06-10 00:00:00,1.5328,351.94,36675.72,5.0799,57.894,2471.09,23.114,168.16,50.561,0.07257,0.33887,0.8686,134.0
813,2021-06-11 00:00:00,1.4371,345.75,37331.98,4.9157,56.865,2354.01,21.478,162.83,47.443,0.06919,0.31816,0.8471,124.74
814,2021-06-12 00:00:00,1.4789,343.7,35546.11,4.8302,55.195,2370.74,21.67,161.8,46.25,0.06804,0.32784,0.8326,125.85
815,2021-06-13 00:00:00,1.5566,365.8,39020.57,5.0874,58.998,2509.33,23.312,170.85,49.201,0.07153,0.34486,0.8832,133.06
816,2021-06-14 00:00:00,1.5769,370.19,40516.29,5.2992,59.304,2580.77,24.973,179.89,50.735,0.07203,0.343,0.8906,139.0
817,2021-06-15 00:00:00,1.5552,366.48,40144.04,5.1808,58.154,2543.54,24.482,175.15,50.139,0.07174,0.33352,0.8663,136.58
818,2021-06-16 00:00:00,1.4851,347.22,38349.01,4.8657,55.351,2367.89,23.044,166.57,48.639,0.06895,0.31766,0.832,137.31
819,2021-06-17 00:00:00,1.4826,352.85,38092.97,4.8725,55.552,2373.28,23.396,167.08,48.623,0.0739,0.31751,0.8419,142.27
820,2021-06-18 00:00:00,1.4163,337.16,35819.84,4.564,52.568,2234.09,21.233,156.34,45.422,0.06962,0.29725,0.7972,132.88
821,2021-06-19 00:00:00,1.3839,334.01,35483.72,4.4597,50.864,2164.67,20.246,152.49,44.445,0.06827,0.28853,0.7582,127.9
822,2021-06-20 00:00:00,1.4263,339.08,35600.16,4.5069,50.956,2243.47,21.646,154.88,44.679,0.06768,0.29739,0.7741,131.81
823,2021-06-21 00:00:00,1.174,270.76,31608.93,3.5181,39.461,1885.49,17.365,124.46,32.046,0.05351,0.23581,0.6067,101.3
824,2021-06-22 00:00:00,1.1567,262.1,32509.56,3.3869,36.545,1879.28,16.85,119.64,30.115,0.05103,0.23503,0.5468,106.5
825,2021-06-23 00:00:00,1.2512,296.25,33678.07,3.6732,40.763,1968.14,18.395,129.1,33.453,0.05797,0.25546,0.6383,111.79
826,2021-06-24 00:00:00,1.3604,308.62,34663.09,3.924,43.151,1989.52,19.06,134.58,34.978,0.06611,0.2688,0.6731,112.82
827,2021-06-25 00:00:00,1.2521,280.81,31584.45,3.5333,39.35,1808.82,16.87,125.0,31.229,0.06139,0.24091,0.6111,100.08
828,2021-06-26 00:00:00,1.2521,279.65,32283.65,3.5712,40.555,1829.64,16.952,126.89,31.167,0.06274,0.2494,0.6162,103.61
829,2021-06-27 00:00:00,1.338,290.87,34700.34,3.7766,42.307,1982.28,18.406,132.6,31.961,0.06479,0.25979,0.6484,107.71
830,2021-06-28 00:00:00,1.326,290.0,34494.89,3.8507,43.351,2084.41,18.83,137.69,33.171,0.06532,0.26349,0.6444,118.0
831,2021-06-29 00:00:00,1.373,300.79,35911.73,4.1289,56.829,2165.33,19.535,144.2,35.148,0.06793,0.2832,0.7063,126.49
832,2021-06-30 00:00:00,1.3853,303.71,35045.0,4.1383,57.551,2275.68,19.516,144.26,36.648,0.06828,0.28389,0.7063,130.91
833,2021-07-01 00:00:00,1.3313,287.43,33504.69,3.9227,53.076,2106.41,18.186,137.02,34.097,0.06471,0.2689,0.6591,120.17
834,2021-07-02 00:00:00,1.3946,287.17,33786.55,3.9224,53.737,2154.13,18.274,136.85,35.438,0.06657,0.26287,0.6556,118.5
835,2021-07-03 00:00:00,1.4045,298.13,34669.13,4.0504,56.877,2226.99,18.543,140.17,36.348,0.06683,0.26394,0.6732,116.22
836,2021-07-04 00:00:00,1.4615,307.62,35286.51,4.061,56.363,2322.69,19.242,144.95,37.545,0.06736,0.26814,0.696,120.25
837,2021-07-05 00:00:00,1.4039,302.02,33690.14,3.8101,53.683,2196.53,18.362,137.71,35.916,0.06448,0.25326,0.6526,111.17
838,2021-07-06 00:00:00,1.4157,319.92,34220.01,3.8776,54.649,2322.5,20.073,138.87,36.88,0.06494,0.26043,0.6648,117.51
839,2021-07-07 00:00:00,1.404,327.51,33862.12,3.8249,52.813,2316.57,19.788,137.41,36.998,0.06433,0.25641,0.6522,118.55
840,2021-07-08 00:00:00,1.327,310.14,32875.71,3.5959,49.471,2116.33,18.353,132.15,34.018,0.06106,0.24286,0.6215,109.46
841,2021-07-09 00:00:00,1.3504,317.09,33815.81,4.2174,50.084,2146.99,18.656,134.58,34.674,0.06219,0.24566,0.6369,111.01
842,2021-07-10 00:00:00,1.3356,316.12,33502.87,3.9633,49.135,2110.69,18.204,133.99,34.062,0.06142,0.24478,0.6246,108.12
843,2021-07-11 00:00:00,1.3485,322.16,34258.99,4.0766,49.704,2140.45,18.383,134.28,34.203,0.06184,0.24595,0.6364,110.84
844,2021-07-12 00:00:00,1.3126,316.12,33086.63,4.1873,47.689,2031.58,17.518,133.38,33.747,0.06004,0.23834,0.6288,107.68
845,2021-07-13 00:00:00,1.265,308.94,32729.77,3.8909,45.544,1940.15,16.87,131.44,33.463,0.05937,0.23222,0.6192,104.1
846,2021-07-14 00:00:00,1.2635,309.4,32820.02,3.7983,45.61,1994.58,16.936,131.07,32.839,0.05989,0.23994,0.6197,104.55
847,2021-07-15 00:00:00,1.2258,316.11,31880.0,3.6707,43.235,1919.51,15.764,125.86,31.406,0.05784,0.24081,0.5979,100.17
848,2021-07-16 00:00:00,1.1708,302.88,31383.87,3.6529,41.153,1876.26,15.234,120.65,29.665,0.05562,0.23513,0.5893,93.06
849,2021-07-17 00:00:00,1.1721,300.52,31520.07,3.6562,41.459,1899.59,15.352,119.95,29.589,0.05597,0.2326,0.5821,93.16
850,2021-07-18 00:00:00,1.1813,302.1,31778.56,3.6353,41.88,1891.64,15.47,119.17,29.733,0.05592,0.22977,0.5866,93.95
851,2021-07-19 00:00:00,1.1225,280.54,30839.65,3.437,41.582,1818.73,14.528,113.13,27.702,0.05345,0.21148,0.557,89.25
852,2021-07-20 00:00:00,1.0539,264.44,29790.35,3.2596,39.311,1786.03,13.742,107.29,25.845,0.05045,0.21192,0.5284,85.65
853,2021-07-21 00:00:00,1.1711,293.26,32144.51,3.5026,42.905,1995.5,15.297,117.74,27.907,0.05388,0.22825,0.5719,95.18
854,2021-07-22 00:00:00,1.1856,293.36,32287.83,3.5647,43.395,2024.56,16.071,120.67,28.93,0.05526,0.26356,0.592,97.6
855,2021-07-23 00:00:00,1.2077,299.27,33634.09,3.6341,45.814,2124.25,16.502,124.24,29.568,0.056,0.26925,0.6091,97.73
856,2021-07-24 00:00:00,1.2327,301.56,34258.14,3.6674,49.414,2184.75,16.683,125.99,30.712,0.05727,0.26706,0.6085,99.26
857,2021-07-25 00:00:00,1.2284,302.56,35381.02,3.6587,48.433,2189.79,16.746,127.68,30.759,0.05791,0.26172,0.6069,100.44
858,2021-07-26 00:00:00,1.2551,304.0,37237.6,3.6795,48.373,2228.08,18.028,131.06,32.451,0.05842,0.26019,0.6234,101.33
859,2021-07-27 00:00:00,1.2799,313.48,39457.87,3.7556,49.515,2299.49,19.489,134.74,34.072,0.06019,0.2629,0.6451,102.85
860,2021-07-28 00:00:00,1.2875,313.8,40019.56,3.9195,49.275,2300.9,19.109,140.42,34.555,0.0607,0.27016,0.7327,105.88
861,2021-07-29 00:00:00,1.2856,317.03,40016.48,3.9667,49.379,2382.92,19.37,141.44,35.231,0.06185,0.27244,0.7488,107.84
862,2021-07-30 00:00:00,1.3108,322.58,42206.37,4.0684,50.963,2461.81,22.269,145.51,41.66,0.06325,0.27926,0.7521,109.91
863,2021-07-31 00:00:00,1.3193,332.38,41461.83,4.068,51.324,2531.05,22.713,144.37,45.81,0.06396,0.28422,0.746,111.15
864,2021-08-01 00:00:00,1.3142,332.59,39845.44,3.9414,50.245,2555.69,22.062,140.31,42.102,0.0632,0.27504,0.7242,115.53
865,2021-08-02 00:00:00,1.3083,330.55,39147.82,4.027,51.325,2606.93,23.472,141.35,43.389,0.06463,0.27437,0.738,115.26
866,2021-08-03 00:00:00,1.3696,323.43,38207.05,4.0245,49.451,2509.04,23.942,138.49,41.473,0.06403,0.27433,0.7136,114.05
867,2021-08-04 00:00:00,1.3765,334.77,39723.18,4.1142,51.576,2724.78,24.193,142.57,43.64,0.06737,0.28056,0.731,118.08
868,2021-08-05 00:00:00,1.3859,337.91,40862.46,4.1876,52.431,2826.99,24.057,143.53,43.891,0.07013,0.28022,0.7327,119.03
869,2021-08-06 00:00:00,1.4025,342.39,42836.87,4.3191,53.1,2891.58,23.89,147.95,44.473,0.07196,0.28532,0.7474,126.93
870,2021-08-07 00:00:00,1.4727,356.18,44572.54,4.5919,60.587,3160.31,24.694,155.92,46.954,0.07527,0.30745,0.8162,134.17
871,2021-08-08 00:00:00,1.4255,341.79,43794.37,4.2948,57.068,3011.85,23.029,149.69,45.051,0.07192,0.28716,0.7788,123.48
872,2021-08-09 00:00:00,1.4745,354.32,46253.4,4.5323,59.034,3160.52,24.197,166.31,46.501,0.07395,0.2986,0.817,130.65
873,2021-08-10 00:00:00,1.678,371.92,45584.99,4.5973,58.884,3141.66,24.537,165.38,46.681,0.07464,0.31019,0.8511,131.87
874,2021-08-11 00:00:00,1.7934,390.96,45511.0,4.75,60.721,3160.5,25.906,170.6,48.741,0.08341,0.33718,1.0105,137.18
875,2021-08-12 00:00:00,1.8324,385.66,44399.0,4.6588,60.0,3045.96,24.944,165.38,48.611,0.08415,0.32876,0.966,133.6
876,2021-08-13 00:00:00,2.1386,410.76,47800.0,5.1583,64.264,3322.32,27.748,183.31,55.424,0.08951,0.35999,1.0901,144.93
877,2021-08-14 00:00:00,2.1878,408.67,47068.51,5.4806,67.268,3263.16,27.144,182.76,55.809,0.09264,0.39474,1.2791,144.89
878,2021-08-15 00:00:00,2.1667,414.05,46973.82,5.6931,74.989,3307.09,27.901,184.6,58.913,0.09295,0.39079,1.2839,154.82
879,2021-08-16 00:00:00,2.0714,415.72,45901.29,5.517,69.036,3146.53,27.944,177.93,56.34,0.08936,0.37128,1.1855,150.12
880,2021-08-17 00:00:00,1.9239,401.8,44695.95,5.0604,62.891,3011.72,26.146,168.61,51.863,0.08509,0.3412,1.0978,141.45
881,2021-08-18 00:00:00,2.1043,396.15,44705.29,4.98,63.952,3014.55,25.341,166.65,51.556,0.08456,0.34151,1.1431,140.76
882,2021-08-19 00:00:00,2.4411,431.27,46760.62,5.2541,67.054,3184.12,27.096,175.59,54.334,0.08825,0.36732,1.2347,147.37
883,2021-08-20 00:00:00,2.4557,454.93,49322.47,5.456,70.2,3284.82,28.678,183.59,56.542,0.09059,0.38489,1.2629,153.75
